DriverId,DriverName,CircuitId,CircuitName,FirstLapChangeList,FirstLapChangeMin,FirstLapChangeMax,FirstLapChangeFirstQuartile,FirstLapChangeMedian,FirstLapChangeThirdQuartile,FirstLapChangeMean,FirstLapChangeSd
32,Christian Klien,9,Silverstone Circuit,"7,11,8,10,8,14,13,11,8,9,12,11,14,15,14,",14,15,14,14,14,14,0.0
32,Christian Klien,10,Hockenheimring,"7,11,8,10,8,14,13,11,8,9,12,11,14,15,14,8,9,10,",8,10,8,9,8,9,0.0
32,Christian Klien,11,Hungaroring,"7,11,8,10,8,14,13,11,8,9,12,11,14,15,14,8,9,10,13,",13,13,13,13,13,13,0.0
32,Christian Klien,13,Circuit de Spa-Francorchamps,"7,11,8,10,8,14,13,11,8,9,12,11,14,15,14,8,9,10,13,9,6,",6,9,6,9,6,7,1.4142135623730951
32,Christian Klien,14,Autodromo Nazionale Monza,"7,11,8,10,8,14,13,11,8,9,12,11,14,15,14,8,9,10,13,9,6,11,13,13,",11,13,11,13,11,12,1.0
32,Christian Klien,17,Shanghai International Circuit,"7,11,8,10,8,14,13,11,8,9,12,11,14,15,14,8,9,10,13,9,6,11,13,13,5,",5,5,5,5,5,5,0.0
32,Christian Klien,18,AutÛdromo JosÈ Carlos Pace,"7,11,8,10,8,14,13,11,8,9,12,11,14,15,14,8,9,10,13,9,6,11,13,13,5,9,14,22,",9,22,9,14,9,15,5.2915026221291814
32,Christian Klien,20,N¸rburgring (this is the same as 15. Merge the race years),"7,11,8,10,8,14,13,11,8,9,12,11,14,15,14,8,9,10,13,9,6,11,13,13,5,9,14,22,12,",12,12,12,12,12,12,0.0
32,Christian Klien,21,Autodromo Enzo e Dino Ferrari,"7,11,8,10,8,14,13,11,8,9,12,11,14,15,14,8,9,10,13,9,6,11,13,13,5,9,14,22,12,14,",14,14,14,14,14,14,0.0
32,Christian Klien,22,Suzuka Circuit,"7,11,8,10,8,14,13,11,8,9,12,11,14,15,14,8,9,10,13,9,6,11,13,13,5,9,14,22,12,14,9,12,",9,12,9,12,9,10,1.4142135623730951
33,Tiago Monteiro,1,Melbourne Grand Prix Circuit,"16,",16,16,16,16,16,16,0.0
33,Tiago Monteiro,2,Sepang International Circuit,"16,13,12,",12,13,12,13,12,12,0.0
33,Tiago Monteiro,3,Bahrain International Circuit,"16,13,12,17,10,",10,17,10,17,10,13,3.4641016151377544
33,Tiago Monteiro,4,Circuit de Barcelona-Catalunya,"16,13,12,17,10,16,12,",12,16,12,16,12,14,2.0
33,Tiago Monteiro,6,Circuit de Monaco,"16,13,12,17,10,16,12,15,13,",13,15,13,15,13,14,1.0
33,Tiago Monteiro,7,Circuit Gilles Villeneuve,"16,13,12,17,10,16,12,15,13,14,10,",10,14,10,14,10,12,2.0
33,Tiago Monteiro,8,Circuit de Nevers Magny-Cours,"16,13,12,17,10,16,12,15,13,14,10,13,",13,13,13,13,13,13,0.0
33,Tiago Monteiro,9,Silverstone Circuit,"16,13,12,17,10,16,12,15,13,14,10,13,16,17,",16,17,16,17,16,16,0.0
33,Tiago Monteiro,10,Hockenheimring,"16,13,12,17,10,16,12,15,13,14,10,13,16,17,17,",17,17,17,17,17,17,0.0
33,Tiago Monteiro,11,Hungaroring,"16,13,12,17,10,16,12,15,13,14,10,13,16,17,17,9,13,",9,13,9,13,9,11,2.0
33,Tiago Monteiro,13,Circuit de Spa-Francorchamps,"16,13,12,17,10,16,12,15,13,14,10,13,16,17,17,9,13,8,",8,8,8,8,8,8,0.0
33,Tiago Monteiro,14,Autodromo Nazionale Monza,"16,13,12,17,10,16,12,15,13,14,10,13,16,17,17,9,13,8,17,",17,17,17,17,17,17,0.0
33,Tiago Monteiro,17,Shanghai International Circuit,"16,13,12,17,10,16,12,15,13,14,10,13,16,17,17,9,13,8,17,11,",11,11,11,11,11,11,0.0
33,Tiago Monteiro,18,AutÛdromo JosÈ Carlos Pace,"16,13,12,17,10,16,12,15,13,14,10,13,16,17,17,9,13,8,17,11,15,",15,15,15,15,15,15,0.0
33,Tiago Monteiro,20,N¸rburgring (this is the same as 15. Merge the race years),"16,13,12,17,10,16,12,15,13,14,10,13,16,17,17,9,13,8,17,11,15,12,15,",12,15,12,15,12,13,1.4142135623730951
33,Tiago Monteiro,21,Autodromo Enzo e Dino Ferrari,"16,13,12,17,10,16,12,15,13,14,10,13,16,17,17,9,13,8,17,11,15,12,15,16,13,",13,16,13,16,13,14,1.4142135623730951
33,Tiago Monteiro,22,Suzuka Circuit,"16,13,12,17,10,16,12,15,13,14,10,13,16,17,17,9,13,8,17,11,15,12,15,16,13,16,13,",13,16,13,16,13,14,1.4142135623730951
34,Yuji Ide,1,Melbourne Grand Prix Circuit,"13,",13,13,13,13,13,13,0.0
35,Jacques Villeneuve,1,Melbourne Grand Prix Circuit,"6,13,9,4,5,2,",2,13,4,6,6,6,3.6055512754639891
35,Jacques Villeneuve,2,Sepang International Circuit,"6,13,9,4,5,2,7,8,5,",5,8,5,7,5,6,1.4142135623730951
35,Jacques Villeneuve,3,Bahrain International Circuit,"6,13,9,4,5,2,7,8,5,11,",11,11,11,11,11,11,0.0
35,Jacques Villeneuve,4,Circuit de Barcelona-Catalunya,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,",1,12,3,6,6,5,3.6055512754639891
35,Jacques Villeneuve,6,Circuit de Monaco,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,",4,14,5,7,11,8,3.7416573867739413
35,Jacques Villeneuve,7,Circuit Gilles Villeneuve,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,",2,15,9,10,15,9,4.5825756949558398
35,Jacques Villeneuve,8,Circuit de Nevers Magny-Cours,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,",2,11,4,4,4,6,3.0
35,Jacques Villeneuve,9,Silverstone Circuit,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,8,14,10,4,8,16,7,1,1,",1,16,4,8,10,7,4.8989794855663558
35,Jacques Villeneuve,10,Hockenheimring,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,8,14,10,4,8,16,7,1,1,15,9,3,8,3,3,",3,15,3,8,8,6,4.4721359549995796
35,Jacques Villeneuve,11,Hungaroring,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,8,14,10,4,8,16,7,1,1,15,9,3,8,3,3,9,12,3,1,1,",1,12,1,3,9,5,4.4721359549995796
35,Jacques Villeneuve,13,Circuit de Spa-Francorchamps,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,8,14,10,4,8,16,7,1,1,15,9,3,8,3,3,9,12,3,1,1,6,8,8,7,15,5,2,",2,15,5,7,7,7,3.6055512754639891
35,Jacques Villeneuve,14,Autodromo Nazionale Monza,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,8,14,10,4,8,16,7,1,1,15,9,3,8,3,3,9,12,3,1,1,6,8,8,7,15,5,2,11,6,9,6,8,5,7,",5,11,6,7,7,7,1.7320508075688772
35,Jacques Villeneuve,17,Shanghai International Circuit,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,8,14,10,4,8,16,7,1,1,15,9,3,8,3,3,9,12,3,1,1,6,8,8,7,15,5,2,11,6,9,6,8,5,7,10,11,",10,11,10,11,10,10,0.0
35,Jacques Villeneuve,18,AutÛdromo JosÈ Carlos Pace,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,8,14,10,4,8,16,7,1,1,15,9,3,8,3,3,9,12,3,1,1,6,8,8,7,15,5,2,11,6,9,6,8,5,7,10,11,12,10,6,10,7,7,1,",1,12,6,7,7,7,3.3166247903553998
35,Jacques Villeneuve,20,N¸rburgring (this is the same as 15. Merge the race years),"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,8,14,10,4,8,16,7,1,1,15,9,3,8,3,3,9,12,3,1,1,6,8,8,7,15,5,2,11,6,9,6,8,5,7,10,11,12,10,6,10,7,7,1,8,13,12,9,10,8,1,1,",1,13,8,9,12,7,4.2426406871192848
35,Jacques Villeneuve,21,Autodromo Enzo e Dino Ferrari,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,8,14,10,4,8,16,7,1,1,15,9,3,8,3,3,9,12,3,1,1,6,8,8,7,15,5,2,11,6,9,6,8,5,7,10,11,12,10,6,10,7,7,1,8,13,12,9,10,8,1,1,12,4,7,5,4,11,",4,12,4,7,7,7,3.1622776601683795
35,Jacques Villeneuve,22,Suzuka Circuit,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,8,14,10,4,8,16,7,1,1,15,9,3,8,3,3,9,12,3,1,1,6,8,8,7,15,5,2,11,6,9,6,8,5,7,10,11,12,10,6,10,7,7,1,8,13,12,9,10,8,1,1,12,4,7,5,4,11,12,10,10,6,9,6,",6,12,6,10,10,8,2.2360679774997898
35,Jacques Villeneuve,25,AutÛdromo Juan y Oscar G·lvez ,"6,13,9,4,5,2,7,8,5,11,12,7,3,6,1,3,14,11,4,7,5,9,15,10,2,11,8,9,4,4,4,2,8,14,10,4,8,16,7,1,1,15,9,3,8,3,3,9,12,3,1,1,6,8,8,7,15,5,2,11,6,9,6,8,5,7,10,11,12,10,6,10,7,7,1,8,13,12,9,10,8,1,1,12,4,7,5,4,11,12,10,10,6,9,6,1,2,",1,2,1,2,1,1,0.0
36,Franck Montagny,6,Circuit de Monaco,"16,",16,16,16,16,16,16,0.0
36,Franck Montagny,8,Circuit de Nevers Magny-Cours,"16,16,",16,16,16,16,16,16,0.0
36,Franck Montagny,9,Silverstone Circuit,"16,16,18,",18,18,18,18,18,18,0.0
37,Pedro de la Rosa,1,Melbourne Grand Prix Circuit,"8,6,12,",6,12,6,8,6,8,2.4494897427831779
37,Pedro de la Rosa,2,Sepang International Circuit,"8,6,12,10,22,",10,22,10,22,10,16,6.0
37,Pedro de la Rosa,3,Bahrain International Circuit,"8,6,12,10,22,5,20,",5,20,5,20,5,12,7.4833147735478827
37,Pedro de la Rosa,4,Circuit de Barcelona-Catalunya,"8,6,12,10,22,5,20,11,19,",11,19,11,19,11,15,4.0
37,Pedro de la Rosa,6,Circuit de Monaco,"8,6,12,10,22,5,20,11,19,10,",10,10,10,10,10,10,0.0
37,Pedro de la Rosa,7,Circuit Gilles Villeneuve,"8,6,12,10,22,5,20,11,19,10,6,12,",6,12,6,12,6,9,3.0
37,Pedro de la Rosa,8,Circuit de Nevers Magny-Cours,"8,6,12,10,22,5,20,11,19,10,6,12,7,9,14,11,",7,14,9,11,14,10,2.4494897427831779
37,Pedro de la Rosa,9,Silverstone Circuit,"8,6,12,10,22,5,20,11,19,10,6,12,7,9,14,11,11,12,20,",11,20,11,12,11,14,4.0
37,Pedro de la Rosa,10,Hockenheimring,"8,6,12,10,22,5,20,11,19,10,6,12,7,9,14,11,11,12,20,6,14,21,",6,21,6,14,6,13,6.164414002968976
37,Pedro de la Rosa,11,Hungaroring,"8,6,12,10,22,5,20,11,19,10,6,12,7,9,14,11,11,12,20,6,14,21,2,13,11,16,15,7,22,",2,22,7,13,13,12,6.0
37,Pedro de la Rosa,13,Circuit de Spa-Francorchamps,"8,6,12,10,22,5,20,11,19,10,6,12,7,9,14,11,11,12,20,6,14,21,2,13,11,16,15,7,22,16,11,18,",11,18,11,16,11,15,2.8284271247461903
37,Pedro de la Rosa,14,Autodromo Nazionale Monza,"8,6,12,10,22,5,20,11,19,10,6,12,7,9,14,11,11,12,20,6,14,21,2,13,11,16,15,7,22,16,11,18,5,14,18,",5,18,5,14,5,12,5.3851648071345037
37,Pedro de la Rosa,17,Shanghai International Circuit,"8,6,12,10,22,5,20,11,19,10,6,12,7,9,14,11,11,12,20,6,14,21,2,13,11,16,15,7,22,16,11,18,5,14,18,5,21,",5,21,5,21,5,13,8.0
37,Pedro de la Rosa,18,AutÛdromo JosÈ Carlos Pace,"8,6,12,10,22,5,20,11,19,10,6,12,7,9,14,11,11,12,20,6,14,21,2,13,11,16,15,7,22,16,11,18,5,14,18,5,21,8,8,8,17,",8,17,8,8,17,10,3.872983346207417
37,Pedro de la Rosa,20,N¸rburgring (this is the same as 15. Merge the race years),"8,6,12,10,22,5,20,11,19,10,6,12,7,9,14,11,11,12,20,6,14,21,2,13,11,16,15,7,22,16,11,18,5,14,18,5,21,8,8,8,17,10,8,6,",6,10,6,8,6,8,1.4142135623730951
37,Pedro de la Rosa,22,Suzuka Circuit,"8,6,12,10,22,5,20,11,19,10,6,12,7,9,14,11,11,12,20,6,14,21,2,13,11,16,15,7,22,16,11,18,5,14,18,5,21,8,8,8,17,10,8,6,11,12,13,18,",11,18,12,13,18,13,2.6457513110645907
38,Robert Doornbos,10,Hockenheimring,"18,",18,18,18,18,18,18,0.0
38,Robert Doornbos,13,Circuit de Spa-Francorchamps,"18,13,",13,13,13,13,13,13,0.0
38,Robert Doornbos,14,Autodromo Nazionale Monza,"18,13,18,",18,18,18,18,18,18,0.0
38,Robert Doornbos,17,Shanghai International Circuit,"18,13,18,12,14,",12,14,12,14,12,13,1.0
38,Robert Doornbos,18,AutÛdromo JosÈ Carlos Pace,"18,13,18,12,14,12,",12,12,12,12,12,12,0.0
38,Robert Doornbos,22,Suzuka Circuit,"18,13,18,12,14,12,13,14,",13,14,13,14,13,13,0.0
39,Narain Karthikeyan,1,Melbourne Grand Prix Circuit,"15,",15,15,15,15,15,15,0.0
39,Narain Karthikeyan,2,Sepang International Circuit,"15,11,21,",11,21,11,21,11,16,5.0
39,Narain Karthikeyan,3,Bahrain International Circuit,"15,11,21,21,",21,21,21,21,21,21,0.0
39,Narain Karthikeyan,4,Circuit de Barcelona-Catalunya,"15,11,21,21,13,21,",13,21,13,21,13,17,4.0
39,Narain Karthikeyan,6,Circuit de Monaco,"15,11,21,21,13,21,17,15,",15,17,15,17,15,16,1.0
39,Narain Karthikeyan,7,Circuit Gilles Villeneuve,"15,11,21,21,13,21,17,15,14,",14,14,14,14,14,14,0.0
39,Narain Karthikeyan,8,Circuit de Nevers Magny-Cours,"15,11,21,21,13,21,17,15,14,15,",15,15,15,15,15,15,0.0
39,Narain Karthikeyan,9,Silverstone Circuit,"15,11,21,21,13,21,17,15,14,15,21,",21,21,21,21,21,21,0.0
39,Narain Karthikeyan,10,Hockenheimring,"15,11,21,21,13,21,17,15,14,15,21,16,23,",16,23,16,23,16,19,3.4641016151377544
39,Narain Karthikeyan,11,Hungaroring,"15,11,21,21,13,21,17,15,14,15,21,16,23,12,",12,12,12,12,12,12,0.0
39,Narain Karthikeyan,13,Circuit de Spa-Francorchamps,"15,11,21,21,13,21,17,15,14,15,21,16,23,12,11,",11,11,11,11,11,11,0.0
39,Narain Karthikeyan,14,Autodromo Nazionale Monza,"15,11,21,21,13,21,17,15,14,15,21,16,23,12,11,20,19,",19,20,19,20,19,19,0.0
39,Narain Karthikeyan,17,Shanghai International Circuit,"15,11,21,21,13,21,17,15,14,15,21,16,23,12,11,20,19,23,22,",22,23,22,23,22,22,0.0
39,Narain Karthikeyan,18,AutÛdromo JosÈ Carlos Pace,"15,11,21,21,13,21,17,15,14,15,21,16,23,12,11,20,19,23,22,15,18,",15,18,15,18,15,16,1.4142135623730951
39,Narain Karthikeyan,20,N¸rburgring (this is the same as 15. Merge the race years),"15,11,21,21,13,21,17,15,14,15,21,16,23,12,11,20,19,23,22,15,18,16,",16,16,16,16,16,16,0.0
39,Narain Karthikeyan,21,Autodromo Enzo e Dino Ferrari,"15,11,21,21,13,21,17,15,14,15,21,16,23,12,11,20,19,23,22,15,18,16,12,",12,12,12,12,12,12,0.0
39,Narain Karthikeyan,22,Suzuka Circuit,"15,11,21,21,13,21,17,15,14,15,21,16,23,12,11,20,19,23,22,15,18,16,12,15,",15,15,15,15,15,15,0.0
40,Patrick Friesacher,1,Melbourne Grand Prix Circuit,"17,",17,17,17,17,17,17,0.0
40,Patrick Friesacher,3,Bahrain International Circuit,"17,12,",12,12,12,12,12,12,0.0
40,Patrick Friesacher,9,Silverstone Circuit,"17,12,19,",19,19,19,19,19,19,0.0
40,Patrick Friesacher,20,N¸rburgring (this is the same as 15. Merge the race years),"17,12,19,18,",18,18,18,18,18,18,0.0
41,Ricardo Zonta,1,Melbourne Grand Prix Circuit,"6,",6,6,6,6,6,6,0.0
41,Ricardo Zonta,4,Circuit de Barcelona-Catalunya,"6,8,",8,8,8,8,8,8,0.0
41,Ricardo Zonta,7,Circuit Gilles Villeneuve,"6,8,7,8,",7,8,7,8,7,7,0.0
41,Ricardo Zonta,8,Circuit de Nevers Magny-Cours,"6,8,7,8,9,",9,9,9,9,9,9,0.0
41,Ricardo Zonta,11,Hungaroring,"6,8,7,8,9,14,13,",13,14,13,14,13,13,0.0
41,Ricardo Zonta,13,Circuit de Spa-Francorchamps,"6,8,7,8,9,14,13,10,12,",10,12,10,12,10,11,1.0
41,Ricardo Zonta,14,Autodromo Nazionale Monza,"6,8,7,8,9,14,13,10,12,11,6,",6,11,6,11,6,8,2.4494897427831779
41,Ricardo Zonta,18,AutÛdromo JosÈ Carlos Pace,"6,8,7,8,9,14,13,10,12,11,6,13,9,",9,13,9,13,9,11,2.0
41,Ricardo Zonta,20,N¸rburgring (this is the same as 15. Merge the race years),"6,8,7,8,9,14,13,10,12,11,6,13,9,8,",8,8,8,8,8,8,0.0
41,Ricardo Zonta,21,Autodromo Enzo e Dino Ferrari,"6,8,7,8,9,14,13,10,12,11,6,13,9,8,12,",12,12,12,12,12,12,0.0
41,Ricardo Zonta,22,Suzuka Circuit,"6,8,7,8,9,14,13,10,12,11,6,13,9,8,12,9,12,",9,12,9,12,9,10,1.4142135623730951
42,AntÃ´nio Pizzonia,7,Circuit Gilles Villeneuve,"10,",10,10,10,10,10,10,0.0
42,AntÃ´nio Pizzonia,8,Circuit de Nevers Magny-Cours,"10,10,",10,10,10,10,10,10,0.0
42,AntÃ´nio Pizzonia,10,Hockenheimring,"10,10,7,",7,7,7,7,7,7,0.0
42,AntÃ´nio Pizzonia,11,Hungaroring,"10,10,7,7,",7,7,7,7,7,7,0.0
42,AntÃ´nio Pizzonia,13,Circuit de Spa-Francorchamps,"10,10,7,7,15,",15,15,15,15,15,15,0.0
42,AntÃ´nio Pizzonia,14,Autodromo Nazionale Monza,"10,10,7,7,15,7,7,",7,7,7,7,7,7,0.0
42,AntÃ´nio Pizzonia,17,Shanghai International Circuit,"10,10,7,7,15,7,7,13,",13,13,13,13,13,13,0.0
42,AntÃ´nio Pizzonia,20,N¸rburgring (this is the same as 15. Merge the race years),"10,10,7,7,15,7,7,13,10,",10,10,10,10,10,10,0.0
42,AntÃ´nio Pizzonia,21,Autodromo Enzo e Dino Ferrari,"10,10,7,7,15,7,7,13,10,14,",14,14,14,14,14,14,0.0
43,Cristiano da Matta,1,Melbourne Grand Prix Circuit,"12,",12,12,12,12,12,12,0.0
43,Cristiano da Matta,2,Sepang International Circuit,"12,9,11,",9,11,9,11,9,10,1.0
43,Cristiano da Matta,3,Bahrain International Circuit,"12,9,11,10,",10,10,10,10,10,10,0.0
43,Cristiano da Matta,4,Circuit de Barcelona-Catalunya,"12,9,11,10,13,6,",6,13,6,13,6,9,3.4641016151377544
43,Cristiano da Matta,6,Circuit de Monaco,"12,9,11,10,13,6,6,9,",6,9,6,9,6,7,1.4142135623730951
43,Cristiano da Matta,7,Circuit Gilles Villeneuve,"12,9,11,10,13,6,6,9,11,",11,11,11,11,11,11,0.0
43,Cristiano da Matta,8,Circuit de Nevers Magny-Cours,"12,9,11,10,13,6,6,9,11,14,11,",11,14,11,14,11,12,1.4142135623730951
43,Cristiano da Matta,9,Silverstone Circuit,"12,9,11,10,13,6,6,9,11,14,11,13,7,",7,13,7,13,7,10,3.0
43,Cristiano da Matta,10,Hockenheimring,"12,9,11,10,13,6,6,9,11,14,11,13,7,6,",6,6,6,6,6,6,0.0
43,Cristiano da Matta,11,Hungaroring,"12,9,11,10,13,6,6,9,11,14,11,13,7,6,11,",11,11,11,11,11,11,0.0
43,Cristiano da Matta,18,AutÛdromo JosÈ Carlos Pace,"12,9,11,10,13,6,6,9,11,14,11,13,7,6,11,10,",10,10,10,10,10,10,0.0
43,Cristiano da Matta,21,Autodromo Enzo e Dino Ferrari,"12,9,11,10,13,6,6,9,11,14,11,13,7,6,11,10,12,",12,12,12,12,12,12,0.0
43,Cristiano da Matta,22,Suzuka Circuit,"12,9,11,10,13,6,6,9,11,14,11,13,7,6,11,10,12,7,",7,7,7,7,7,7,0.0
44,Olivier Panis,1,Melbourne Grand Prix Circuit,"13,7,9,5,7,",5,13,7,7,9,8,2.6457513110645907
44,Olivier Panis,2,Sepang International Circuit,"13,7,9,5,7,12,",12,12,12,12,12,12,0.0
44,Olivier Panis,3,Bahrain International Circuit,"13,7,9,5,7,12,9,",9,9,9,9,9,9,0.0
44,Olivier Panis,4,Circuit de Barcelona-Catalunya,"13,7,9,5,7,12,9,7,16,2,6,7,",2,16,6,7,7,7,4.5825756949558398
44,Olivier Panis,6,Circuit de Monaco,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,",1,13,4,8,9,7,4.1231056256176606
44,Olivier Panis,7,Circuit Gilles Villeneuve,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,",4,12,8,9,9,8,2.6457513110645907
44,Olivier Panis,8,Circuit de Nevers Magny-Cours,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,",7,15,8,8,8,9,2.4494897427831779
44,Olivier Panis,9,Silverstone Circuit,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,11,5,13,4,12,",4,13,5,11,12,9,3.7416573867739413
44,Olivier Panis,10,Hockenheimring,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,11,5,13,4,12,14,5,7,6,15,7,2,",2,15,5,7,7,8,4.358898943540674
44,Olivier Panis,11,Hungaroring,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,11,5,13,4,12,14,5,7,6,15,7,2,11,12,10,12,5,6,6,",5,12,6,10,10,8,2.8284271247461903
44,Olivier Panis,13,Circuit de Spa-Francorchamps,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,11,5,13,4,12,14,5,7,6,15,7,2,11,12,10,12,5,6,6,8,12,11,13,9,7,",7,13,8,11,11,10,2.0
44,Olivier Panis,14,Autodromo Nazionale Monza,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,11,5,13,4,12,14,5,7,6,15,7,2,11,12,10,12,5,6,6,8,12,11,13,9,7,6,9,11,10,",6,11,9,10,11,9,1.7320508075688772
44,Olivier Panis,17,Shanghai International Circuit,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,11,5,13,4,12,14,5,7,6,15,7,2,11,12,10,12,5,6,6,8,12,11,13,9,7,6,9,11,10,14,",14,14,14,14,14,14,0.0
44,Olivier Panis,18,AutÛdromo JosÈ Carlos Pace,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,11,5,13,4,12,14,5,7,6,15,7,2,11,12,10,12,5,6,6,8,12,11,13,9,7,6,9,11,10,14,4,6,3,6,11,",3,11,4,6,6,6,2.6457513110645907
44,Olivier Panis,20,N¸rburgring (this is the same as 15. Merge the race years),"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,11,5,13,4,12,14,5,7,6,15,7,2,11,12,10,12,5,6,6,8,12,11,13,9,7,6,9,11,10,14,4,6,3,6,11,11,9,9,12,6,",6,12,9,9,11,9,2.0
44,Olivier Panis,21,Autodromo Enzo e Dino Ferrari,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,11,5,13,4,12,14,5,7,6,15,7,2,11,12,10,12,5,6,6,8,12,11,13,9,7,6,9,11,10,14,4,6,3,6,11,11,9,9,12,6,11,9,8,11,8,9,11,",8,11,8,9,9,9,1.4142135623730951
44,Olivier Panis,22,Suzuka Circuit,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,11,5,13,4,12,14,5,7,6,15,7,2,11,12,10,12,5,6,6,8,12,11,13,9,7,6,9,11,10,14,4,6,3,6,11,11,9,9,12,6,11,9,8,11,8,9,11,14,10,13,11,7,5,11,",5,14,7,11,11,10,2.8284271247461903
44,Olivier Panis,25,AutÛdromo Juan y Oscar G·lvez ,"13,7,9,5,7,12,9,7,16,2,6,7,8,13,4,1,9,8,8,9,11,4,12,15,8,9,8,11,7,8,11,5,13,4,12,14,5,7,6,15,7,2,11,12,10,12,5,6,6,8,12,11,13,9,7,6,9,11,10,14,4,6,3,6,11,11,9,9,12,6,11,9,8,11,8,9,11,14,10,13,11,7,5,11,15,8,7,",7,15,7,8,7,10,3.4641016151377544
45,Giorgio Pantano,1,Melbourne Grand Prix Circuit,"14,",14,14,14,14,14,14,0.0
45,Giorgio Pantano,2,Sepang International Circuit,"14,13,",13,13,13,13,13,13,0.0
45,Giorgio Pantano,3,Bahrain International Circuit,"14,13,16,",16,16,16,16,16,16,0.0
45,Giorgio Pantano,8,Circuit de Nevers Magny-Cours,"14,13,16,17,",17,17,17,17,17,17,0.0
45,Giorgio Pantano,10,Hockenheimring,"14,13,16,17,15,",15,15,15,15,15,15,0.0
45,Giorgio Pantano,20,N¸rburgring (this is the same as 15. Merge the race years),"14,13,16,17,15,13,",13,13,13,13,13,13,0.0
46,Gianmaria Bruni,2,Sepang International Circuit,"14,",14,14,14,14,14,14,0.0
46,Gianmaria Bruni,3,Bahrain International Circuit,"14,17,",17,17,17,17,17,17,0.0
46,Gianmaria Bruni,8,Circuit de Nevers Magny-Cours,"14,17,18,",18,18,18,18,18,18,0.0
46,Gianmaria Bruni,9,Silverstone Circuit,"14,17,18,16,",16,16,16,16,16,16,0.0
46,Gianmaria Bruni,10,Hockenheimring,"14,17,18,16,17,",17,17,17,17,17,17,0.0
46,Gianmaria Bruni,11,Hungaroring,"14,17,18,16,17,14,",14,14,14,14,14,14,0.0
46,Gianmaria Bruni,18,AutÛdromo JosÈ Carlos Pace,"14,17,18,16,17,14,17,",17,17,17,17,17,17,0.0
46,Gianmaria Bruni,20,N¸rburgring (this is the same as 15. Merge the race years),"14,17,18,16,17,14,17,14,",14,14,14,14,14,14,0.0
46,Gianmaria Bruni,22,Suzuka Circuit,"14,17,18,16,17,14,17,14,16,",16,16,16,16,16,16,0.0
47,Zsolt Baumgartner,2,Sepang International Circuit,"16,",16,16,16,16,16,16,0.0
